[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.42,0,0,0,0,0,0,0,0,0,0,0,0,0,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.12,26.90,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.42,30.42,0,0,0,0,0,0,0,0,0,0,0,0,0,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.57,27.21,26.81,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,33.42,33.42,33.42,33.42,33.42,33.42,33.42,33.42,33.42,33.42,33.42,33.42,0,0,0,0,0,0,0,30.70,30.69,30.69,30.69,30.69,30.70,30.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.57,27.30,26.90,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,33.42,33.43,33.43,33.43,33.43,33.43,33.43,33.43,33.43,33.43,33.42,33.42,0,0,0,0,0,0,0,31.11,31.10,31.10,31.10,31.10,31.11,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,33.42,33.44,33.44,33.44,33.44,33.44,33.44,33.44,33.44,33.44,33.42,33.42,0,0,0,0,0,0,0,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,33.42,33.42,33.45,33.45,33.45,33.45,33.45,33.45,33.46,33.45,33.44,33.42,0,0,0,0,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,0,0,0,0,0,0,0,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,33.42,33.42,33.46,33.46,33.46,33.46,33.46,33.47,33.46,33.46,33.46,33.42,33.50,33.03,32.49,31.95,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,0,0,0,0,0,0,0,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,33.42,33.42,33.45,33.47,33.47,33.47,33.48,33.49,33.47,33.47,33.48,33.42,33.41,32.88,32.34,31.95,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,33.42,33.42,33.42,33.49,33.49,33.49,33.51,33.48,33.48,33.48,33.50,33.42,33.24,33.01,32.48,31.95,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,33.42,33.42,33.42,33.48,33.50,33.51,33.52,33.49,33.49,33.49,33.51,33.42,33.38,33.01,32.48,31.95,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,33.42,33.42,33.42,33.45,33.52,33.55,33.50,33.50,33.50,33.50,33.53,33.42,0,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,33.42,33.42,33.42,33.42,33.55,33.55,33.51,33.51,33.51,33.51,33.53,33.42,0,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,0,0,0,0,0,0,0,0,0,0,24.76,24.76,0,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,33.42,33.42,33.42,33.42,33.59,33.58,33.62,33.65,33.59,33.57,33.54,33.42,0,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,0,0,0,0,0,0,0,0,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,33.88,33.89,33.96,34.00,34.02,33.98,33.93,33.82,0,0,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,0,0,0,0,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,34.27,34.28,34.33,34.39,34.42,34.38,34.35,34.17,0,0,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,0,0,0,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,34.34,34.34,34.34,34.37,34.39,34.42,34.42,34.42,34.34,34.34,0,0,0,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,0,0,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,34.34,34.34,34.34,34.35,34.38,34.40,34.41,34.41,34.34,34.34,34.34,0,0,0,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,34.34,34.34,34.34,34.34,34.36,34.39,34.40,34.40,34.34,34.34,34.34,0,0,0,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,0,0,0,30.34,30.34,30.34,30.34,30.34,0,0,0,0,0,0,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,34.34,34.34,34.34,34.34,34.34,34.35,34.37,34.39,34.39,34.34,34.34,34.34,0,0,0,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,0,0,30.34,30.34,30.34,30.34,30.34,30.34,30.34,0,0,0,0,0,0,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.36,34.38,34.38,34.34,34.34,34.34,34.34,34.34,34.34,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,0,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,0,0,0,0,0,0,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,24.76,24.76,24.76,24.76,24.76,0,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0,0],
[0,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.37,34.38,34.34,34.34,34.34,34.34,34.34,34.34,34.34,0,0,0,0,0,0,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,0,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,0,0,0,0,0,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,24.76,24.76,24.76,24.76,24.76,0,0,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0,0],
[0,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.35,34.37,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.21,33.78,33.36,32.94,32.52,32.10,31.65,31.51,31.51,31.51,31.59,31.58,31.56,31.54,31.52,31.51,31.35,31.02,30.70,30.42,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,0,0,0,0,0,0,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,24.76,24.76,24.76,24.76,24.76,24.83,24.78,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0,0],
[0,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.36,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.32,33.92,33.50,33.06,32.62,32.18,31.73,31.59,31.58,31.57,31.56,31.55,31.54,31.53,31.53,31.53,31.34,31.01,30.67,30.37,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.31,29.94,29.31,28.67,27.96,27.58,27.20,26.89,26.65,26.56,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.56,26.41,26.12,25.83,25.53,25.24,24.97,24.83,24.78,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0],
[0,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.35,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,33.99,33.55,33.10,32.69,32.30,31.90,31.59,31.58,31.57,31.56,31.56,31.56,31.56,31.56,31.56,31.34,31.01,30.72,30.42,30.37,30.35,30.34,30.34,30.34,0,0,30.34,30.34,30.34,30.34,30.36,30.30,29.98,29.31,28.67,28.00,27.60,27.20,26.89,26.65,26.62,26.61,26.61,26.61,26.60,26.59,26.56,26.54,26.54,26.54,26.54,26.54,26.57,26.42,26.12,25.83,25.53,25.23,24.93,24.83,24.80,24.80,24.79,24.79,24.78,24.78,24.77,24.77,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0],
[0,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.06,33.67,33.27,32.88,32.48,32.09,31.69,31.59,31.59,31.59,31.59,31.59,31.59,31.59,31.59,31.36,31.07,30.77,30.48,30.41,30.39,30.37,30.35,30.34,0,0,0,30.34,30.37,30.39,30.41,30.33,30.02,29.39,28.67,28.07,27.58,27.20,26.90,26.71,26.59,26.59,26.59,26.59,26.59,26.59,26.59,26.59,26.59,26.59,26.59,26.59,26.57,26.39,26.14,25.87,25.60,25.32,25.05,24.84,24.84,24.83,24.83,24.82,24.82,24.81,24.81,24.80,24.80,24.79,24.79,24.78,24.78,24.78,24.77,24.77,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0],
[0,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.35,34.34,34.34,34.34,34.35,34.37,34.40,34.42,34.29,33.91,33.49,33.07,32.67,32.28,31.88,31.63,31.61,31.59,31.57,31.55,31.55,31.55,31.55,31.55,31.35,31.03,30.73,30.44,30.37,30.35,30.34,30.34,30.34,0,0,30.34,30.34,30.34,30.34,30.35,30.31,29.95,29.31,28.67,28.06,27.62,27.21,26.89,26.65,26.57,26.56,26.57,26.57,26.57,26.57,26.58,26.56,26.55,26.54,26.53,26.51,26.56,26.42,26.12,25.83,25.54,25.29,25.04,24.83,24.79,24.78,24.78,24.77,24.77,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0],
[0,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.36,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.20,33.81,33.38,32.96,32.53,32.10,31.67,31.66,31.64,31.62,31.60,31.58,31.56,31.54,31.52,31.51,31.37,31.04,30.72,30.40,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.31,29.94,29.31,28.67,28.04,27.63,27.21,26.89,26.65,26.56,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,26.40,26.11,25.82,25.52,25.23,24.96,24.83,24.78,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0],
[0,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.37,34.37,34.34,34.34,34.34,34.34,34.34,34.34,34.34,0,0,0,0,0,0,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.37,31.04,30.72,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,0,0,0,0,0,0,0,0,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,24.76,24.76,24.76,24.76,24.76,0,0,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0],
[0,0,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.35,34.38,34.38,34.34,34.34,34.34,34.34,34.34,34.34,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,0,0,0,0,0,0,0,0,26.51,26.51,26.52,26.52,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,24.76,24.76,24.76,24.76,24.76,0,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,34.34,34.34,34.34,34.34,34.34,34.34,34.38,34.39,34.39,34.34,34.34,34.34,34.34,34.34,0,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,30.34,0,0,0,0,0,0,0,26.51,26.51,26.52,26.54,26.55,26.53,26.51,26.51,26.51,26.51,26.51,26.51,26.51,26.51,0,0,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,34.34,34.34,34.34,34.34,34.36,34.40,34.40,34.40,34.34,34.34,34.34,0,0,0,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,0,0,0,0,0,0,30.34,30.34,30.34,30.34,0,0,30.34,30.34,30.34,30.34,0,0,0,0,0,0,0,26.51,26.51,26.52,26.54,26.56,26.58,26.56,26.54,26.52,26.51,26.51,26.51,26.51,0,0,0,0,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.76,0,0,0,0,0,0,0,0,0,0,0],
